RT,Trial,Shock,Delay,Block,PCode,Session,Outcome
0.6602793999918504,1.0,0.0,2.5,0.0,1.0,0.0,0.0
0.9027004999952624,1.0,0.0,2.5,0.0,1.0,0.0,0.0
2.0000126999948407,0.0,1.0,2.5,0.0,1.0,0.0,1.0
0.5103553000080865,1.0,1.0,2.5,0.0,1.0,0.0,0.0
0.4882814000011422,1.0,0.0,2.0,1.0,1.0,0.0,1.0
0.555735600006301,1.0,0.0,2.0,1.0,1.0,0.0,0.0
0.42396899999585,1.0,1.0,1.5,1.0,1.0,0.0,1.0
2.000014600009308,0.0,1.0,2.0,1.0,1.0,0.0,1.0
